League,Season,Stage,Player,Team,GP,MIN,FGM,FGA,3PM,3PA,FTM,FTA,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,birth_date,height_cm,weight_stats,weight_kg,nationality,high_school,draft_round,draft_pick,draft_team,player_norm,position,height_anthro,height_with_shoes,weight_anthro,wingspan,standing_reach,body_fat_percentage,hand_length,hand_width,draft_year,FGM_per_min,FGA_per_min,3PM_per_min,3PA_per_min,FTM_per_min,FTA_per_min,TOV_per_min,PF_per_min,ORB_per_min,DRB_per_min,REB_per_min,AST_per_min,STL_per_min,BLK_per_min,PTS_per_min,TEAM_ATL,TEAM_BOS,TEAM_BRK,TEAM_CHA,TEAM_CHI,TEAM_CLE,TEAM_DAL,TEAM_DEN,TEAM_DET,TEAM_GSW,TEAM_HOU,TEAM_IND,TEAM_LAC,TEAM_LAL,TEAM_MEM,TEAM_MIA,TEAM_MIL,TEAM_MIN,TEAM_NOP,TEAM_NYK,TEAM_OKC,TEAM_ORL,TEAM_OTHER,TEAM_PHI,TEAM_PHX,TEAM_POR,TEAM_SAC,TEAM_SAS,TEAM_TOR,TEAM_UTA,TEAM_WAS
Euroleague,2002 - 2003,International,Darius Songaila,CSKA,18,389.2,87,183,6,21,50,59,26,61,24,46,70,20,10,3,230,14.02.1978,203.0,248.0,112.0,Lithuania,New Hampton School,2.0,21.0,Boston Celtics,darius songaila,PF,203.2,,108.86,215.9,275.59,,,,2002,0.223535,0.470195,0.015416,0.053957,0.128469,0.151593,0.066804,0.156732,0.061665,0.118191,0.179856,0.051387,0.025694,0.007708,0.590956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Euroleague,2002 - 2003,International,Marcus Goree,MAC,20,549.0,83,167,8,28,25,51,23,44,53,61,114,7,13,16,199,11.10.1977,201.0,255.0,116.0,United States,Hillcrest High School,,,,marcus goree,SF/PF,201.93,,108.41,214.63,267.97,,,,2000,0.151184,0.304189,0.014572,0.051002,0.045537,0.092896,0.041894,0.080146,0.096539,0.111111,0.20765,0.01275,0.023679,0.029144,0.362477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Euroleague,2002 - 2003,International,Vassil Evtimov,LYV,20,402.0,77,133,0,0,32,65,32,51,43,98,141,24,20,2,186,30.05.1977,208.0,207.0,94.0,Bulgaria,Long Island Lutheran High School,,,,vassil evtimov,PF,207.64,,118.84,209.55,270.51,,,,2000,0.191542,0.330846,0.0,0.0,0.079602,0.161692,0.079602,0.126866,0.106965,0.243781,0.350746,0.059701,0.049751,0.004975,0.462687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Euroleague,2002 - 2003,International,Lubos Barton,BOL,19,425.0,67,135,19,53,33,37,19,38,36,50,86,16,17,3,186,07.04.1980,198.0,230.0,104.0,Czech Republic,,,,,lubos barton,SF/SG,199.39,,100.24,213.36,271.78,,,,2002,0.157647,0.317647,0.044706,0.124706,0.077647,0.087059,0.044706,0.089412,0.084706,0.117647,0.202353,0.037647,0.04,0.007059,0.437647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Euroleague,2002 - 2003,International,Ed Cota,ZAL,14,502.0,68,148,5,24,29,37,39,22,24,40,64,91,17,1,170,19.05.1976,183.0,200.0,91.0,United States / Panama,St. Thomas More Prep,,,,ed cota,PG,183.52,,85.73,193.04,245.11,,,,2000,0.135458,0.294821,0.00996,0.047809,0.057769,0.073705,0.077689,0.043825,0.047809,0.079681,0.12749,0.181275,0.033865,0.001992,0.338645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Euroleague,2002 - 2003,International,Beno Udrih,MAC,20,486.0,55,118,7,26,50,62,38,43,5,33,38,56,25,2,167,05.07.1982,193.0,205.0,93.0,Slovenia,,1.0,28.0,San Antonio Spurs,beno udrih,PG,189.23,192.4,90.26,194.31,248.92,9.3,,,2004,0.113169,0.242798,0.014403,0.053498,0.102881,0.127572,0.078189,0.088477,0.010288,0.067901,0.078189,0.115226,0.05144,0.004115,0.343621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Euroleague,2002 - 2003,International,Ivan Koljevic,BUD,14,262.0,34,96,22,71,35,38,14,23,9,12,21,17,7,1,125,30.06.1984,188.0,175.0,79.0,Montenegro,,,,,ivan koljevic,PG,185.42,187.96,78.02,189.23,241.3,6.7,,,2004,0.129771,0.366412,0.083969,0.270992,0.133588,0.145038,0.053435,0.087786,0.034351,0.045802,0.080153,0.064885,0.026718,0.003817,0.477099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Euroleague,2002 - 2003,International,Blagota Sekulic,PAR,14,262.9,26,56,3,14,11,25,13,36,30,35,65,4,12,4,66,14.03.1982,203.0,232.0,105.0,Montenegro,,,,,blagota sekulic,SF/PF,206.38,209.55,106.14,210.82,271.78,9.3,,,2004,0.098897,0.213009,0.011411,0.053252,0.041841,0.095093,0.049448,0.136934,0.114112,0.13313,0.247242,0.015215,0.045645,0.015215,0.251046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Gilbert Arenas,GSW,82,2868.0,509,1180,109,313,370,468,290,260,97,289,386,514,124,17,1497,06.01.1982,191.0,191.0,87.0,United States,Grant High School,2.0,2.0,Golden State Warriors,gilbert arenas,SG,188.6,,90.26,207.01,252.73,5.3,,,2001,0.177476,0.411437,0.038006,0.109135,0.12901,0.16318,0.101116,0.090656,0.033821,0.100767,0.134589,0.179219,0.043236,0.005927,0.521967,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Jason Richardson,GSW,82,2696.0,476,1161,123,334,207,271,179,201,111,267,378,247,90,23,1282,20.01.1981,198.0,225.0,102.0,United States,Arthur Hill High School ,1.0,5.0,Golden State Warriors,jason richardson,SF/SG,194.94,,96.62,212.09,260.35,5.3,,,2001,0.176558,0.430638,0.045623,0.123887,0.07678,0.100519,0.066395,0.074555,0.041172,0.099036,0.140208,0.091617,0.033383,0.008531,0.475519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Richard Jefferson,NJN,80,2878.0,456,911,6,24,324,436,156,216,150,363,513,201,80,44,1242,21.06.1980,201.0,233.0,106.0,United States,Moon Valley High School,1.0,13.0,Houston Rockets,richard jefferson,SF,201.3,,101.15,213.36,261.62,6.7,,,2001,0.158443,0.316539,0.002085,0.008339,0.112578,0.151494,0.054204,0.075052,0.05212,0.126129,0.178249,0.06984,0.027797,0.015288,0.43155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Michael Redd,MIL,82,2315.0,455,971,182,416,149,185,73,143,98,273,371,117,100,13,1241,24.08.1979,198.0,220.0,100.0,United States,West High School,2.0,14.0,Milwaukee Bucks,michael redd,SG/SF,194.94,,97.07,205.74,259.08,,,,2000,0.196544,0.419438,0.078618,0.179698,0.064363,0.079914,0.031533,0.061771,0.042333,0.117927,0.160259,0.05054,0.043197,0.005616,0.536069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Caron Butler,MIA,78,2858.0,429,1032,34,107,309,375,192,230,135,262,397,213,137,31,1201,13.03.1980,201.0,228.0,103.0,United States,Maine Central Institute,1.0,10.0,Miami Heat,caron butler,SF/SG,196.22,,100.7,212.09,262.89,,,,2002,0.150105,0.361092,0.011896,0.037439,0.108118,0.131211,0.06718,0.080476,0.047236,0.091672,0.138908,0.074528,0.047936,0.010847,0.420224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Amar'e Stoudemire,PHX,82,2570.0,392,830,2,10,320,484,189,269,250,471,721,78,62,87,1106,16.11.1982,208.0,245.0,111.0,United States,Cypress Creek High School,1.0,9.0,Phoenix Suns,amare stoudemire,PF,204.47,,105.69,217.8,275.59,,,,2002,0.152529,0.322957,0.000778,0.003891,0.124514,0.188327,0.073541,0.104669,0.097276,0.183268,0.280545,0.03035,0.024125,0.033852,0.43035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Troy Murphy,GSW,79,2510.0,338,749,3,14,244,290,111,246,228,578,806,106,65,30,923,02.05.1980,211.0,245.0,111.0,United States,Delbarton School,1.0,14.0,Golden State Warriors,troy murphy,PF,207.64,,104.33,210.82,267.97,11.7,,,2001,0.134661,0.298406,0.001195,0.005578,0.097211,0.115538,0.044223,0.098008,0.090837,0.230279,0.321116,0.042231,0.025896,0.011952,0.367729,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Drew Gooden,ORL,70,1873.0,355,777,14,48,151,212,150,172,163,292,455,83,53,35,875,24.09.1981,208.0,250.0,113.0,United States,El Cerrito High School,1.0,4.0,Memphis Grizzlies,drew gooden,PF,205.1,,102.97,214.63,270.51,,,,2002,0.189536,0.414842,0.007475,0.025627,0.080619,0.113187,0.080085,0.091831,0.087026,0.1559,0.242926,0.044314,0.028297,0.018687,0.467165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Jamal Crawford,CHI,80,1992.0,334,808,86,242,104,129,134,126,21,164,185,334,77,25,858,20.03.1980,196.0,195.0,88.0,United States,Rainier Beach High School,1.0,8.0,Cleveland Cavaliers,jamal crawford,PG/SG,194.31,,79.38,208.28,260.35,,,,2000,0.167671,0.405622,0.043173,0.121486,0.052209,0.064759,0.067269,0.063253,0.010542,0.082329,0.092871,0.167671,0.038655,0.01255,0.430723,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Eddy Curry,CHI,81,1571.0,335,573,0,0,179,287,137,226,116,236,352,37,18,62,849,05.12.1982,213.0,295.0,134.0,United States,Thornwood High School,1.0,4.0,Chicago Bulls,eddy curry,C,209.55,,136.53,229.87,281.94,16.5,,,2001,0.21324,0.364736,0.0,0.0,0.11394,0.182686,0.087206,0.143857,0.073838,0.150223,0.224061,0.023552,0.011458,0.039465,0.54042,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Carlos Boozer,CLE,81,2049.0,331,618,0,1,148,192,103,224,202,407,609,106,59,59,810,20.11.1981,206.0,266.0,121.0,Germany / United States,Juneau-Douglas High School,2.0,6.0,Cleveland Cavaliers,carlos boozer,PF,202.56,,117.03,219.08,275.59,,,,2002,0.161542,0.301611,0.0,0.000488,0.07223,0.093704,0.050268,0.109322,0.098585,0.198633,0.297218,0.051733,0.028795,0.028795,0.395315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Joe Johnson,PHX,82,2255.0,316,796,75,205,96,124,108,143,57,207,264,210,62,19,803,29.06.1981,201.0,240.0,109.0,United States,Little Rock Central High School,1.0,10.0,Boston Celtics,joe johnson,SF/SG,200.02,,102.51,205.74,266.7,6.7,,,2001,0.140133,0.352993,0.033259,0.090909,0.042572,0.054989,0.047894,0.063415,0.025277,0.091796,0.117073,0.093126,0.027494,0.008426,0.356098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Malik Allen,MIA,80,2318.0,335,790,0,4,97,121,128,234,134,291,425,54,37,78,767,27.06.1978,208.0,255.0,116.0,United States,Shawnee High School ,,,,malik allen,PF/C,203.84,,122.92,219.71,276.86,,,,2000,0.144521,0.340811,0.0,0.001726,0.041846,0.0522,0.05522,0.100949,0.057808,0.125539,0.183348,0.023296,0.015962,0.03365,0.330889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Shane Battier,MEM,78,2383.0,275,569,86,216,120,145,68,207,128,217,345,104,102,88,756,09.09.1978,203.0,220.0,100.0,United States,Detroit Country Day School,1.0,6.0,Vancouver Grizzlies,shane battier,SF/PF,203.84,,103.87,209.55,266.7,9.3,,,2001,0.115401,0.238775,0.036089,0.090642,0.050357,0.060848,0.028535,0.086865,0.053714,0.091062,0.144775,0.043642,0.042803,0.036928,0.317247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Eric Williams,BOS,82,2351.0,254,575,37,110,201,268,97,234,143,239,382,140,86,19,746,17.07.1972,203.0,220.0,100.0,United States,Malcolm X Shabazz High School,1.0,14.0,Boston Celtics,eric williams,C/PF,201.3,205.1,129.27,224.16,270.51,13.0,,,2006,0.108039,0.244577,0.015738,0.046789,0.085496,0.113994,0.041259,0.099532,0.060825,0.101659,0.162484,0.059549,0.03658,0.008082,0.317312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Jay Williams,CHI,75,1961.0,273,685,65,202,103,161,171,179,27,168,195,350,86,17,714,10.09.1981,188.0,195.0,88.0,United States,St. Joseph High School,1.0,2.0,Chicago Bulls,jay williams,PG,183.52,,89.36,191.77,246.38,,,,2002,0.139215,0.349312,0.033146,0.103009,0.052524,0.082101,0.0872,0.09128,0.013768,0.085671,0.099439,0.17848,0.043855,0.008669,0.3641,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Tyson Chandler,CHI,75,1826.0,257,484,0,0,177,291,135,220,169,345,514,76,37,106,691,02.10.1982,216.0,240.0,109.0,United States,Dominguez High School,1.0,2.0,Los Angeles Clippers,tyson chandler,SF/PF,212.09,,101.6,220.98,279.4,6.7,,,2001,0.140745,0.26506,0.0,0.0,0.096933,0.159365,0.073932,0.120482,0.092552,0.188938,0.28149,0.041621,0.020263,0.05805,0.378423,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Eddie Griffin,HOU,77,1884.0,271,678,64,192,58,94,76,136,138,323,461,86,52,111,664,30.05.1982,208.0,220.0,100.0,United States,Roman Catholic High School for Boys,1.0,7.0,New Jersey Nets,eddie griffin,PF/SF,206.38,,100.7,220.98,279.4,4.0,,,2001,0.143843,0.359873,0.03397,0.101911,0.030786,0.049894,0.04034,0.072187,0.073248,0.171444,0.244692,0.045648,0.027601,0.058917,0.352442,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Rodney White,DEN,72,1563.0,260,638,32,134,98,125,156,134,43,170,213,121,45,32,650,28.06.1980,206.0,238.0,108.0,United States,The Newport School,1.0,9.0,Detroit Pistons,rodney white,SF,201.93,,110.22,212.09,265.43,9.3,,,2001,0.166347,0.408189,0.020473,0.085733,0.0627,0.079974,0.099808,0.085733,0.027511,0.108765,0.136276,0.077415,0.028791,0.020473,0.415867,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Donnell Harvey,DEN,77,1613.0,246,551,1,7,118,176,123,203,125,284,409,100,48,27,611,26.08.1980,203.0,220.0,100.0,United States,Randolph-Clay High School,1.0,22.0,New York Knicks,donnell harvey,PF,201.3,,99.79,214.63,267.97,,,,2000,0.152511,0.3416,0.00062,0.00434,0.073156,0.109113,0.076255,0.125852,0.077495,0.176069,0.253565,0.061996,0.029758,0.016739,0.378797,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Kwame Brown,WAS,80,1774.0,224,502,0,3,145,217,110,159,128,298,426,58,50,80,593,10.03.1982,211.0,290.0,132.0,United States,Glynn Academy,1.0,1.0,Washington Wizards,kwame brown,PF/C,208.28,,110.22,215.9,274.32,8.9,,,2001,0.126268,0.282976,0.0,0.001691,0.081736,0.122322,0.062007,0.089628,0.072153,0.167982,0.240135,0.032694,0.028185,0.045096,0.334273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NBA,2002 - 2003,Regular_Season,Jamaal Tinsley,IND,73,2237.0,220,556,46,166,80,112,192,201,58,202,260,548,125,18,566,28.02.1978,191.0,188.0,85.0,United States,Samuel J. Tilden High School,1.0,27.0,Vancouver Grizzlies,jamaal tinsley,PG,184.78,,90.26,201.93,247.65,13.6,,,2001,0.098346,0.248547,0.020563,0.074207,0.035762,0.050067,0.085829,0.089852,0.025928,0.0903,0.116227,0.244971,0.055878,0.008046,0.253017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Rasual Butler,MIA,72,1514.0,207,572,50,171,76,104,77,105,29,157,186,93,21,43,540,23.05.1979,201.0,215.0,98.0,United States,Roman Catholic High School for Boys,2.0,24.0,Miami Heat,rasual butler,SF,200.02,,89.81,213.36,267.97,,,,2002,0.136724,0.377807,0.033025,0.112946,0.050198,0.068692,0.050859,0.069353,0.019155,0.103699,0.122853,0.061427,0.013871,0.028402,0.356671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,J.R. Bremer,BOS,64,1502.0,171,464,101,286,85,111,59,80,18,127,145,164,38,3,528,19.09.1980,188.0,185.0,84.0,United States,Cleveland Heights High School,,,,jr bremer,SG/PG,186.06,,85.28,188.6,243.84,,,,2002,0.113848,0.308921,0.067244,0.190413,0.056591,0.073901,0.039281,0.053262,0.011984,0.084554,0.096538,0.109188,0.0253,0.001997,0.351531,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Brendan Haywood,WAS,81,1925.0,173,339,0,0,155,245,65,225,192,212,404,29,32,119,501,27.11.1979,213.0,263.0,119.0,United States,James B. Dudley High School,1.0,20.0,Cleveland Cavaliers,brendan haywood,C,212.72,,120.66,229.87,288.29,12.9,,,2001,0.08987,0.176104,0.0,0.0,0.080519,0.127273,0.033766,0.116883,0.09974,0.11013,0.20987,0.015065,0.016623,0.061818,0.26026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NBA,2002 - 2003,Regular_Season,Gary Trent,MIN,80,1221.0,208,389,0,2,60,101,59,141,106,185,291,77,32,23,476,22.09.1974,203.0,250.0,113.0,United States,Hamilton Township High School,1.0,11.0,Milwaukee Bucks,gary trent,SG,193.68,197.48,92.62,205.1,248.92,7.0,21.59,24.13,2018,0.170352,0.318591,0.0,0.001638,0.04914,0.082719,0.048321,0.115479,0.086814,0.151515,0.238329,0.063063,0.026208,0.018837,0.389844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Mike Dunleavy,GSW,82,1305.0,168,417,52,150,78,100,86,120,66,148,214,106,53,19,466,15.09.1980,206.0,230.0,104.0,United States,Jesuit High School,1.0,3.0,Golden State Warriors,mike dunleavy,SF,203.2,,104.33,205.74,269.24,,,,2002,0.128736,0.31954,0.039847,0.114943,0.05977,0.076628,0.0659,0.091954,0.050575,0.11341,0.163985,0.081226,0.040613,0.014559,0.357088,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Jason Collins,NJN,81,1900.0,140,338,0,4,180,236,85,252,136,232,368,87,47,44,460,02.12.1978,213.0,255.0,116.0,United States,Harvard-Westlake School,1.0,18.0,Houston Rockets,jason collins,PF/C,208.92,,113.85,224.79,279.4,12.9,,,2001,0.073684,0.177895,0.0,0.002105,0.094737,0.124211,0.044737,0.132632,0.071579,0.122105,0.193684,0.045789,0.024737,0.023158,0.242105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Earl Watson,MEM,79,1367.0,170,391,31,91,62,86,88,138,46,118,164,225,89,14,433,12.06.1979,185.0,199.0,90.0,United States,Washington High School,2.0,11.0,Seattle SuperSonics,earl watson,PG,182.88,,83.46,200.02,246.38,4.0,,,2001,0.12436,0.286028,0.022677,0.066569,0.045355,0.062911,0.064375,0.100951,0.03365,0.08632,0.119971,0.164594,0.065106,0.010241,0.316752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Trenton Hassell,CHI,82,2000.0,144,392,13,40,41,55,83,197,37,218,255,151,45,61,342,04.03.1979,196.0,227.0,103.0,United States,Clarksville High School,2.0,1.0,Chicago Bulls,trenton hassell,SG/SF,193.68,,92.99,203.2,252.73,5.3,,,2001,0.072,0.196,0.0065,0.02,0.0205,0.0275,0.0415,0.0985,0.0185,0.109,0.1275,0.0755,0.0225,0.0305,0.171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Kareem Rush,LAL,76,872.0,96,244,19,68,16,23,63,71,26,68,94,68,10,11,227,30.10.1980,198.0,201.0,91.0,United States,The Pembroke Hill School,1.0,20.0,Toronto Raptors,kareem rush,SG/SF,194.94,,90.26,207.64,262.89,,,,2002,0.110092,0.279817,0.021789,0.077982,0.018349,0.026376,0.072248,0.081422,0.029817,0.077982,0.107798,0.077982,0.011468,0.012615,0.260321,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,Jeryl Sasser,ORL,75,1023.0,64,207,13,44,53,78,39,91,64,120,184,65,45,12,194,13.02.1979,198.0,200.0,91.0,United States,Justin F. Kimball High School,1.0,22.0,Orlando Magic,jeryl sasser,PG/SG,196.85,,88.0,209.55,262.89,6.7,,,2001,0.062561,0.202346,0.012708,0.043011,0.051808,0.076246,0.038123,0.088954,0.062561,0.117302,0.179863,0.063539,0.043988,0.01173,0.189638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,John Salmons,PHI,64,502.0,48,116,10,31,26,35,29,53,16,43,59,47,17,6,132,12.12.1979,201.0,210.0,95.0,United States,Plymouth-Whitemarsh High School,1.0,26.0,San Antonio Spurs,john salmons,SF/SG,196.85,,93.89,208.92,264.16,,,,2002,0.095618,0.231076,0.01992,0.061753,0.051793,0.069721,0.057769,0.105578,0.031873,0.085657,0.11753,0.093625,0.033865,0.011952,0.262948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NBA,2002 - 2003,Regular_Season,DeSagana Diop,CLE,80,944.0,54,154,0,0,11,30,56,148,63,152,215,43,34,81,119,30.01.1982,213.0,280.0,127.0,Senegal,Oak Hill Academy,1.0,8.0,Cleveland Cavaliers,desagana diop,C,208.28,,142.43,229.87,287.02,21.0,,,2001,0.057203,0.163136,0.0,0.0,0.011653,0.03178,0.059322,0.15678,0.066737,0.161017,0.227754,0.045551,0.036017,0.085805,0.126059,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Playoffs,Richard Jefferson,NJN,20,712.0,110,231,0,3,61,85,46,67,29,98,127,47,16,4,281,21.06.1980,201.0,233.0,106.0,United States,Moon Valley High School,1.0,13.0,Houston Rockets,richard jefferson,SF,201.3,,101.15,213.36,261.62,6.7,,,2001,0.154494,0.324438,0.0,0.004213,0.085674,0.119382,0.064607,0.094101,0.04073,0.13764,0.178371,0.066011,0.022472,0.005618,0.394663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Playoffs,Speedy Claxton,SAS,24,326.0,46,105,0,0,33,44,24,38,7,38,45,45,16,5,125,08.05.1978,180.0,170.0,77.0,United States,Christ the King,1.0,20.0,Philadelphia Sixers,speedy claxton,PG,179.07,,75.3,182.88,240.03,,,,2000,0.141104,0.322086,0.0,0.0,0.101227,0.134969,0.07362,0.116564,0.021472,0.116564,0.138037,0.138037,0.04908,0.015337,0.383436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NBA,2002 - 2003,Playoffs,Jason Collins,NJN,20,529.0,33,91,0,2,51,61,18,74,51,74,125,17,13,12,117,02.12.1978,213.0,255.0,116.0,United States,Harvard-Westlake School,1.0,18.0,Houston Rockets,jason collins,PF/C,208.92,,113.85,224.79,279.4,12.9,,,2001,0.062382,0.172023,0.0,0.003781,0.096408,0.115312,0.034026,0.139887,0.096408,0.139887,0.236295,0.032136,0.024575,0.022684,0.221172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NBA,2002 - 2003,Playoffs,Eduardo Najera,DAL,19,394.0,39,86,0,0,38,48,16,53,36,38,74,15,14,4,116,11.07.1976,203.0,235.0,107.0,Mexico,Cornerstone Christian Academy High School,2.0,9.0,Houston Rockets,eduardo najera,PF/SF,199.39,,106.37,212.09,265.43,,,,2000,0.098985,0.218274,0.0,0.0,0.096447,0.121827,0.040609,0.134518,0.091371,0.096447,0.187817,0.038071,0.035533,0.010152,0.294416,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
